,Type,Modèle,Marque,Kilométrage,État,Première main,Origine,Année-Modèle,Nombre de portes,Secteur,Name,Price,Power,Gear,Fuel
994,"Voitures d'occasion, à vendre",Classe GLC,Mercedes-Benz,0 - 4 999,Excellent,,Importée neuve,2023,5,Aïn Chock,Mercedes benz classe Glc 220 d,Prix non spécifié,9 CV,Automatique,Diesel
995,"Voitures d'occasion, à vendre",911 Carrera,Porsche,5 000 - 9 999,6,Non,Importée neuve,2021,3,Maarif,Porsche Carrera 911 4S 2021,Prix non spécifié,17 CV,Automatique,Essence
996,"Voitures d'occasion, à vendre",Logan,Dacia,110 000 - 119 999,6,Oui,WW au Maroc,2019,5,,Dacia Logan 2019 tt option ,109 000 DH,6 CV,Manuelle,Diesel
997,"Voitures d'occasion, à vendre",A4,Audi,130 000 - 139 999,Excellent,Oui,Importée neuve,2013,5,2 Mars,Audi a4 importé neuve,215 000 DH,8 CV,Automatique,Diesel
998,"Voitures d'occasion, à vendre",F-Type,Jaguar,30 000 - 34 999,Excellent,Non,WW au Maroc,2017,5,2 Mars,Jaguar f-type coupé 30000km,430 000 DH,17 CV,Automatique,Essence
999,"Voitures d'occasion, à vendre",Range Rover Evoque,Land Rover,70 000 - 74 999,Très bon,Non,WW au Maroc,2019,5,Californie,Range rover evoque bb velar,415 000 DH,8 CV,Automatique,Diesel
1000,"Voitures d'occasion, à vendre",Panda,Fiat,160 000 - 169 999,Très bon,Non,WW au Maroc,2013,5,,Fiat Panda ,53 000 DH,6 CV,Manuelle,Essence
1001,"Voitures d'occasion, à vendre",Fiesta,Ford,110 000 - 119 999,Très bon,Non,WW au Maroc,2018,5,,Ford fiesta ,118 000 DH,6 CV,Manuelle,Diesel
1002,"Voitures d'occasion, à vendre",range_rover_vogue,Land Rover,150 000 - 159 999,6,Non,WW au Maroc,2015,5,2 Mars,Range rover vogue black édition ,430 000 DH,12 CV,Automatique,Diesel
1003,"Voitures d'occasion, à vendre",Classe C,Mercedes-Benz,110 000 - 119 999,6,Oui,Dédouanée,2019,5,Route Ain Chkaf,Mercedes-benz c220 pack-amg 194 cv,Prix non spécifié,9 CV,Automatique,Diesel
1004,"Voitures d'occasion, à vendre",240,Mercedes-Benz,170 000 - 179 999,,Non,Dédouanée,1982,5,,Mercedes Benz 240,23 000 DH,10 CV,Manuelle,Diesel
1005,"Voitures d'occasion, à vendre",A3,Audi,130 000 - 139 999,Excellent,Oui,Dédouanée,2022,5,Route Ain Chkaf,Audi a3 s-Line Quattro 184 Cv ,Prix non spécifié,8 CV,Automatique,Diesel
1006,"Voitures d'occasion, à vendre",Classe A,Mercedes-Benz,110 000 - 119 999,Excellent,Oui,Dédouanée,2022,5,Route Ain Chkaf,Mercedes-Benz a220 d PACK-AMG ,Prix non spécifié,8 CV,Automatique,Diesel
1007,"Voitures d'occasion, à vendre",GOLF 8,Volkswagen,35 000 - 39 999,Excellent,Oui,Dédouanée,2022,5,Route Ain Chkaf,Volkswagen Golf 8 GTD ,Prix non spécifié,8 CV,Automatique,Diesel
1008,"Voitures d'occasion, à vendre",220,Mercedes-Benz,250 000 - 299 999,Très bon,Non,Dédouanée,2008,5,,C220 Mercedes-Benz,125 000 DH,9 CV,Automatique,Diesel
1009,"Voitures d'occasion, à vendre",Dokker,Dacia,70 000 - 74 999,Très bon,,WW au Maroc,2018,3,,Dacia Doker 2018,109 000 DH,6 CV,Manuelle,Diesel
1010,"Voitures d'occasion, à vendre",C1,Citroen,120 000 - 129 999,Très bon,Non,WW au Maroc,2011,5,,citreon C1,52 000 DH,6 CV,Manuelle,Essence
1011,"Voitures d'occasion, à vendre",Fusion,Ford,140 000 - 149 999,Très bon,Non,WW au Maroc,2011,5,,Ford Fusion,57 000 DH,6 CV,Manuelle,Essence
1012,"Voitures d'occasion, à vendre",Classe S,Mercedes-Benz,70 000 - 74 999,Très bon,Oui,Importée neuve,2016,5,Val Fleuri,Mercedes Benz classe S Diesel 2016,Prix non spécifié,12 CV,Automatique,Diesel
1013,"Voitures d'occasion, à vendre",CLASSE GLC COUPE,Mercedes-Benz,85 000 - 89 999,6,Non,Importée neuve,2017,5,2 Mars,Mercedes glc 43 amg coupé 1ere main,620 000 DH,17 CV,Automatique,Essence
1014,"Voitures d'occasion, à vendre",Touareg,Volkswagen,60 000 - 64 999,Excellent,Oui,WW au Maroc,2019,5,Val Fleuri,VOLSWAGEN TOUAREG ,Prix non spécifié,12 CV,Automatique,Diesel
1015,"Voitures d'occasion, à vendre",Range Rover Evoque,Land Rover,65 000 - 69 999,6,Non,WW au Maroc,2019,5,2 Mars,Range rover evoque bb velar full options ,415 000 DH,8 CV,Automatique,Diesel
1016,"Voitures d'occasion, à vendre",A4,Audi,130 000 - 139 999,6,Non,Importée neuve,2013,5,Centre Ville,Audi a4 full rs4 importé neuve fin 2013,215 000 DH,8 CV,Automatique,Diesel
1017,"Voitures d'occasion, à vendre",Serie 7,BMW,55 000 - 59 999,Excellent,Oui,Importée neuve,2017,5,Val Fleuri,BMW 740 LD ,Prix non spécifié,12 CV,Automatique,Diesel
1018,"Voitures d'occasion, à vendre",Classe C,Mercedes-Benz,170 000 - 179 999,Excellent,Non,Dédouanée,2011,5,2 Mars,Mercedes c63 AMG,240 000 DH,36 CV,Automatique,Essence
1019,"Voitures d'occasion, à vendre",A3,Audi,200 000 - 249 999,Excellent,Non,WW au Maroc,2013,5,Val Fleuri,AUDI A3 AUTOMATIQUE 2013,Prix non spécifié,6 CV,Automatique,Diesel
1020,"Voitures d'occasion, à vendre",Range Rover Evoque,Land Rover,100 000 - 109 999,Excellent,Oui,WW au Maroc,2016,5,Val Fleuri,ÉVOQUE 2016 AUTOMATIQUE ,Prix non spécifié,9 CV,Automatique,Diesel
1021,"Voitures d'occasion, à vendre",Duster,Dacia,65 000 - 69 999,6,Oui,WW au Maroc,2021,5,,Dacia Duster automatique ,178 000 DH,6 CV,Automatique,Diesel
